id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
336816,PH-0182,heliport,Hanjin Heavy Industries Corporation Helipad,14.82267,120.20847,,AS,Philippines,PH,Zambales Province,PH-ZMB,ZMB,Subic,0,,,,,,,0,2020-10-15T11:13:44+00:00
5703,RPMJ,medium_airport,Jolo Airport,6.05366993,121.0110016,118,AS,Philippines,PH,Sulu Province,PH-SLU,SLU,,1,RPMJ,JOL,,,https://en.wikipedia.org/wiki/Jolo_Airport,,750,2008-06-13T14:30:04+00:00
5737,RPVF,medium_airport,Catarman National Airport,12.50161,124.635258,6,AS,Philippines,PH,Northern Samar Province,PH-NSA,NSA,Catarman,1,RPVF,CRM,,,https://en.wikipedia.org/wiki/Catarman_National_Airport,,750,2022-08-30T13:07:47+00:00
5722,RPUN,medium_airport,Naga Airport,13.5848999,123.2699966,142,AS,Philippines,PH,Camarines Sur Province,PH-CAS,CAS,Naga,1,RPUN,WNP,,,https://en.wikipedia.org/wiki/Naga_Airport,,750,2008-06-13T14:30:04+00:00
336104,LGP,medium_airport,Bicol International Airport,13.111915,123.676829,319,AS,Philippines,PH,Albay Province,PH-ALB,ALB,Legazpi,1,RPLK,DRP,,https://caap.gov.ph/bicol-international-airport/,https://en.wikipedia.org/wiki/Bicol_International_Airport,Daraga,500,2023-04-11T14:01:01+00:00
5748,RPVU,medium_airport,Tugdan Airport,12.31099987,122.0849991,10,AS,Philippines,PH,Romblon Province,PH-ROM,ROM,Tablas Island,1,RPVU,TBH,,,https://en.wikipedia.org/wiki/Tugdan_Airport,"Romblon Airport, Alcantara, Barangay Tugdan, Tablas Airport",500,2015-11-22T12:27:38+00:00
5699,RPMF,medium_airport,Bislig Airport,8.195052,126.321015,12,AS,Philippines,PH,Surigao del Sur Province,PH-SUR,SUR,Bislig,0,RPMF,BPH,,,https://en.wikipedia.org/wiki/Bislig_Airport,,250,2022-11-15T12:07:27+00:00
5729,RPUW,medium_airport,Marinduque Airport,13.36100006,121.8259964,32,AS,Philippines,PH,Marinduque Province,PH-MAD,MAD,Gasan,0,RPUW,MRQ,,,https://en.wikipedia.org/wiki/Marinduque_Airport,,250,2008-06-13T14:30:04+00:00
351520,PH-0462,medium_airport,Central Mindanao Airport,6.91229,124.92446,164,AS,Philippines,PH,Cotabato Province,PH-NCO,NCO,M'lang,0,,,,,,"M'lang Rural, North Cotabato Rural",250,2022-01-15T13:09:38+00:00
5694,RPMA,medium_airport,Allah Valley Airport,6.367903,124.752431,659,AS,Philippines,PH,South Cotabato Province,PH-SCO,SCO,Surallah,0,RPMA,AAV,,,https://en.wikipedia.org/wiki/Allah_Valley_Airport,Alah Valley Airport,250,2021-10-06T16:44:46+00:00
5702,RPMI,small_airport,Maria Cristina (Iligan) Airport,8.13049,124.214996,1300,AS,Philippines,PH,Lanao del Norte Province,PH-LAN,LAN,Balo-i,0,RPMI,IGN,,,https://en.wikipedia.org/wiki/Maria_Cristina_Airport,"Iligan Airport, Balo-i",150,2022-11-15T14:00:52+00:00
46514,RPLN,small_airport,Palanan Community Airport,17.065667,122.427671,52,AS,Philippines,PH,Isabela Province,PH-ISA,ISA,Palanan,1,RPLN,,,,https://en.wikipedia.org/wiki/Palanan_Airport,"RPPA, Palanan",100,2017-12-27T15:11:41+00:00
333098,RPSV,small_airport,San Vicente Airport,10.524298,119.272899,24,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,San Vicente,1,RPSV,SWL,,,https://en.wikipedia.org/wiki/San_Vicente_Airport,,100,2021-10-12T11:55:13+00:00
5439,RP16,small_airport,Seahawk Lz Airstrip,6.65417,121.980003,1011,AS,Philippines,PH,Basilan Province,PH-BAS,BAS,,0,RP16,,RP16,,,Seahawk LZ,50,2018-01-28T04:46:41+00:00
309715,RPVQ,small_airport,Biliran Airport,11.51591783,124.4289851,,AS,Philippines,PH,Biliran Province,PH-BIL,BIL,,0,RPVQ,,,,https://en.wikipedia.org/wiki/Biliran_Airport,,50,2013-10-06T08:26:17+00:00
5731,RPUZ,small_airport,Bagabag Airport,16.6192,121.251999,820,AS,Philippines,PH,Nueva Vizcaya Province,PH-NUV,NUV,,0,RPUZ,,,,https://en.wikipedia.org/wiki/Bagabag_Airport,,50,2018-04-03T23:49:40+00:00
349551,PH-0432,small_airport,Sagpangan Airport,9.51026,118.55405,187,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Aborlan,0,,,,,,,50,2021-11-08T17:53:23+00:00
325950,PH-0075,small_airport,Jose Paredes Airbase,18.402542,120.666339,,AS,Philippines,PH,Ilocos Norte Province,PH-ILN,ILN,Agaga,0,,,,,,"Jose Parades, Agaga",50,2020-11-17T20:24:21+00:00
349565,PH-0446,small_airport,Agutaya Airport,11.15911,120.95376,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Agutaya,0,,,,,,,50,2021-11-08T18:34:30+00:00
309720,PH-0449,small_airport,Aparri (Maura) Airport,18.35485,121.653907,19,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Aparri,0,,,,,,RPUA,50,2021-12-20T08:32:02+00:00
325938,PH-0069,small_airport,Fuga Airstrip,18.863326,121.283612,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Aparri,0,,,,,https://en.wikipedia.org/wiki/Fuga_Island,Fuga,50,2020-12-16T13:02:23+00:00
325939,PH-0070,small_airport,Barit Island Airstrip,18.869946,121.256533,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Aparri,0,,,,,https://en.wikipedia.org/wiki/Barit_Island,Barit,50,2020-12-16T13:01:40+00:00
325940,PH-0071,small_airport,Mabag Island Airstrip,18.884767,121.257048,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Aparri,0,,,,,,Mabag,50,2020-12-16T13:02:00+00:00
349208,PH-0430,closed,Pradera Verde Executive Airpark,9.90918,123.59019,,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Argao,0,,,,,,FKauley Skyranch,50,2024-06-26T15:13:46+00:00
504882,PH-0566,small_airport,Amoroy Airport,12.50281,123.37509,49,AS,Philippines,PH,Masbate Province,PH-MAS,MAS,Aroroy,0,,,,,,,50,2022-11-15T16:49:30+00:00
504883,PH-0567,small_airport,Calanay Airport,12.4623,123.28436,69,AS,Philippines,PH,Masbate Province,PH-MAS,MAS,Aroroy,0,,,,,,,50,2022-11-15T16:51:15+00:00
516554,PH-0590,small_airport,Asturias Airstrip,10.540039,123.745703,69,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Asturias,0,,,,,,,50,2023-12-04T12:46:09+00:00
354412,PH-0482,small_airport,Candaraman Airport,8.076386,117.108078,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Balabac,0,,,,https://www.s1expeditions.com/,,,50,2022-11-08T03:18:42+00:00
354951,PH-0485,small_airport,Bugsuk (Bonbon) Airport,8.228346,117.328627,,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Balabac,0,,,,,,,50,2022-11-08T03:09:06+00:00
504817,PH-0518,small_airport,Sibaring Airstrip,8.18504,117.29262,17,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Balabac,0,,,,,,Sebaring,50,2024-06-29T08:04:33+00:00
504869,PH-0553,small_airport,Balabagan Airport,7.51461,124.12312,49,AS,Philippines,PH,Lanao del Sur Province,PH-LAS,LAS,Balabagan,0,,,,,,,50,2022-11-15T14:33:48+00:00
324042,RPBL,small_airport,Balesin Island Airport,14.419365,122.039402,25,AS,Philippines,PH,Basilan Province,PH-BAS,BAS,Balesin,0,RPLE,BSI,,,https://en.wikipedia.org/wiki/Balesin_Island_Airport,RPBL,50,2020-10-15T11:23:26+00:00
343846,PH-0390,small_airport,Bamban Airfield,15.30142,120.58954,187,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Bamban,0,,,,,,,50,2021-05-02T00:00:56+00:00
516438,PH-0586,small_airport,Basay Emergency Airport,9.46974,122.66149,1112,AS,Philippines,PH,Negros Oriental Province,PH-NER,NER,Basay,0,,,,,,,50,2023-12-02T12:20:22+00:00
504816,PH-0517,small_airport,Bataraza Airport,8.67187,117.61865,39,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Bataraza,0,,,,,,,50,2022-11-14T11:28:20+00:00
5750,RPVW,small_airport,Borongan Airport,11.674262,125.479259,7,AS,Philippines,PH,Eastern Samar Province,PH-EAS,EAS,Borongan City,0,RPVW,BPA,,,https://en.wikipedia.org/wiki/Borongan_Airport,,50,2023-03-15T19:15:29+00:00
504730,PH-0504,small_airport,Philippine Adventist Medical Aviation Service Airstrip,8.86132,117.86828,66,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Brooke's Point,0,,,,,,,50,2022-11-14T11:07:34+00:00
504815,PH-0516,small_airport,Samariniana Airfield,8.72312,117.74438,102,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Brooke's Point,0,,,,,,,50,2022-11-14T11:23:10+00:00
504832,PH-0533,small_airport,Guimaras Airport,10.69421,122.66521,262,AS,Philippines,PH,Guimaras Province,PH-GUI,GUI,Buenavista,0,,,,,,,50,2022-11-14T14:07:11+00:00
337807,PH-0232,small_airport,Bitulok Airstrip,15.48505,121.28535,,AS,Philippines,PH,Nueva Ecija Province,PH-NUE,NUE,Bugnan,0,,,,,,,50,2020-12-16T11:26:02+00:00
32229,RPUU,small_airport,Bulan Airport,12.6842,123.877998,3937,AS,Philippines,PH,Sorsogon Province,PH-SOR,SOR,Bulan,0,RPUU,,,,https://en.wikipedia.org/wiki/Bulan_Airport,,50,2024-05-21T16:03:55+00:00
430583,PH-0496,small_airport,SUMAPI Airstrip,12.16148,119.90921,10,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Busuanga,0,,,,,,Old Busuanga,50,2022-10-19T16:14:14+00:00
535032,PH-0593,small_airport,Cagayancillo Airstrip,9.56956,121.18637,20,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Cagayancillo,0,,,,,,Magsaysay,50,2024-06-26T15:06:41+00:00
325996,PH-0093,closed,Calatagan (Hacienda Zobel) Airstrip,13.843496,120.633745,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Calatagan,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Catalagan, Hacienda Zobel, Hacienda Bigaa",50,2024-06-15T21:43:51+00:00
326144,PH-0156,small_airport,Refugio Airstrip,10.51524,123.447104,13,AS,Philippines,PH,Negros Occidental Province,PH-NEC,NEC,Calatrava,0,,,,,,Refugio,50,2021-10-12T12:08:58+00:00
337825,PH-0247,small_airport,Calayan Airport,19.25716,121.489145,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Calayan,0,,,,,,"Dadao, Paliparang Calayan, Pagtayaban ti Calayan",50,2022-11-08T01:33:06+00:00
313724,RPUE,small_airport,Semirara Airport,12.07522,121.38847,,AS,Philippines,PH,Antique Province,PH-ANT,ANT,Caluya,0,RPUE,,,,,"Semirara, Caluya",50,2021-12-18T17:44:36+00:00
336813,RPLQ,small_airport,Colonel Ernesto Rabina Air Base,15.317683,120.422891,,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Capas,0,RPLQ,,,,,Crow Valley Gunnery Range,50,2020-10-15T11:00:54+00:00
351884,PH-0471,small_airport,Lahuy Airport,13.91954,123.81399,1,AS,Philippines,PH,Camarines Sur Province,PH-CAS,CAS,Caramoan,0,,,,,,,50,2022-01-24T15:28:22+00:00
309145,ICO,small_airport,Sicogon Airstrip,11.4595,123.2506,25,AS,Philippines,PH,Iloilo Province,PH-ILI,ILI,Carles,0,,ICO,,,https://en.wikipedia.org/wiki/Sicogon_Airport,,50,2024-05-18T16:10:39+00:00
349559,PH-0440,small_airport,Lanuza (Carmen) Airport,9.23083,125.99777,43,AS,Philippines,PH,Surigao del Sur Province,PH-SUR,SUR,Carmen,0,,,,,,,50,2021-11-08T18:21:43+00:00
32227,RPUJ,small_airport,Castillejos - Jesus F Magsaysay Airfield,14.94634,120.190194,200,AS,Philippines,PH,Zambales Province,PH-ZMB,ZMB,Castillejos,0,RPUJ,,,,,Castillejos,50,2020-10-15T11:03:33+00:00
326067,PH-0148,small_airport,San Marcellino Airfield,14.960292,120.206566,,AS,Philippines,PH,Zambales Province,PH-ZMB,ZMB,Castillejos,0,,,,,https://en.wikipedia.org/wiki/San_Marcelino_Airfield,San Marcellino,50,2018-01-04T23:18:39+00:00
348729,PH-0429,small_airport,Cordon Airport,16.65674,121.43291,538,AS,Philippines,PH,Isabela Province,PH-ISA,ISA,Cordon,0,,,,,,,50,2021-10-13T13:59:02+00:00
430584,PH-0497,small_airport,Coron Rural Airport,12.01289,120.2007,69,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Coron,0,,,XCN,,,,50,2022-11-14T09:41:12+00:00
316499,CUJ,small_airport,Culion Airport,11.8553,119.9378,155,AS,Philippines,PH,Palawan Province,PH-PLW,PLW,Culion,0,,CUJ,,,,Patag Airstrip,50,2022-10-19T16:14:38+00:00
349209,PH-0431,small_airport,Casay Airstrip,9.821379,123.547936,157,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Dalaguete,0,,,,,,,50,2022-11-15T15:09:16+00:00
504873,PH-0557,small_airport,Danao Ultralight Airport,9.96899,124.20284,328,AS,Philippines,PH,Bohol Province,PH-BOH,BOH,Danao,0,,,,,,,50,2022-11-15T15:07:45+00:00
351518,PH-0460,small_airport,Datu Paglas Airport,6.75625,124.85329,75,AS,Philippines,PH,Maguindanao del Sur Province,PH-MDS,MDS,Datu Paglas,0,,,,,,Alip River Development & Export Corporation,50,2022-11-15T13:17:33+00:00
337354,PH-0197,small_airport,Guianga Airstrip,7.09551,125.39023,2402,AS,Philippines,PH,Davao del Sur Province,PH-DAS,DAS,Davao,0,,,,,,,50,2022-11-15T13:26:25+00:00
349552,PH-0433,small_airport,Dacudao Airport,7.2289,125.45724,732,AS,Philippines,PH,Davao del Sur Province,PH-DAS,DAS,Davao,0,,,,,,,50,2022-11-15T13:48:53+00:00
351519,PH-0461,small_airport,Digal Airport,6.73805,124.82675,61,AS,Philippines,PH,Maguindanao del Sur Province,PH-MDS,MDS,Digal,0,,,,,,,50,2022-10-01T19:25:25+00:00
302475,DSG,small_airport,Dilasag Airport,16.44583333,122.2068056,60,AS,Philippines,PH,Aurora Province,PH-AUR,AUR,Dilasag,0,,DSG,,,,,50,2012-08-16T18:07:36+00:00
325711,PH-0022,small_airport,Dinapigue Airstrip,16.521518,122.264357,,AS,Philippines,PH,Aurora Province,PH-AUR,AUR,Dinapigue,0,,,,,,Dinapigue,50,2017-12-03T13:16:27+00:00
326002,PH-0098,small_airport,Ibonan Airstrip,15.304634,121.375591,,AS,Philippines,PH,Aurora Province,PH-AUR,AUR,Dingalan,0,,,,,,"Ibonan, Dingalan",50,2018-01-02T01:05:31+00:00
337334,PH-0188,small_airport,Salolwan Airstrip,17.27165,122.42886,,AS,Philippines,PH,Isabela Province,PH-ISA,ISA,Divilacan,0,,,,,,Bicobian Bay,50,2024-06-29T08:02:06+00:00
338458,PH-0270,small_airport,Lamitan Airstrip,6.07693,125.70159,,AS,Philippines,PH,Davao Occidental Province,PH-DVO,DVO,Don Marcelino,0,,,,,,,50,2022-01-15T11:44:54+00:00
348387,PH-0418,small_airport,Lapanday Foods Guihing Airport,6.69495,125.3609,33,AS,Philippines,PH,Davao del Sur Province,PH-DAS,DAS,Hagonoy,0,,,,,,,50,2022-11-15T13:22:55+00:00
508668,PH-0571,small_airport,Bacuyangan Airport,9.63517,122.46013,20,AS,Philippines,PH,Negros Occidental Province,PH-NEC,NEC,Hinoba-an,0,,,,,,,50,2023-05-17T07:17:12+00:00
337332,PH-0176,small_airport,Bicobian Bay Airstrip,17.34772,122.36638,26,AS,Philippines,PH,Isabela Province,PH-ISA,ISA,Ilagan,0,,,,,,,50,2020-11-17T19:57:52+00:00
31683,RPMV,small_airport,Ipil Airport,7.784898,122.6015,,AS,Philippines,PH,Zamboanga Sibiguey Province,PH-ZSI,ZSI,Ipil,0,RPMV,IPE,,,https://en.wikipedia.org/wiki/Ipil_Airport,,50,2024-05-20T19:04:33+00:00
326269,PH-0163,closed,Isabela Airstrip,6.688227,121.947518,,AS,Philippines,PH,Basilan Province,PH-BAS,BAS,Isabela,0,,,,,,Isabela,50,2022-11-15T16:31:29+00:00
325998,PH-0095,small_airport,Dibagat Airstrip,18.080335,121.099768,,AS,Philippines,PH,Apayao Province,PH-APA,APA,Kabugao,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Dibagat, Kabugao",50,2018-01-01T15:52:25+00:00
504870,PH-0554,small_airport,Kalamansig Airport,6.56,124.05329,23,AS,Philippines,PH,Sultan Kudarat Province,PH-SUK,SUK,Kalamansig,0,,,,,,,50,2022-11-15T14:37:54+00:00
338217,PH-0261,closed,Mabantao Airstrip,7.62172,125.72929,85,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Kapalong,0,,,,,,,50,2022-11-15T13:42:03+00:00
338218,PH-0262,small_airport,Sampao Airstrip,7.60421,125.65461,115,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,Kapalong,0,,,,,,,50,2022-08-01T14:26:48+00:00
348388,PH-0419,small_airport,Kling Airport,5.93761,124.74409,128,AS,Philippines,PH,Sarangani Province,PH-SAR,SAR,Kiamba,0,,,,,,,50,2021-10-06T16:50:56+00:00
348393,PH-0423,closed,MILUDECO Airstrip,6.01715,124.58459,33,AS,Philippines,PH,Sarangani Province,PH-SAR,SAR,Kiamba,0,,,,,,,50,2022-11-15T14:42:23+00:00
326143,PH-0155,closed,Findlay Millar Lumber Airstrip,8.11027,123.88301,3,AS,Philippines,PH,Lanao del Norte Province,PH-LAN,LAN,Kolambugan,0,,,,,,"Baybay, Titunud, Finlay Millar Lumber",50,2022-11-15T14:02:15+00:00
337350,PH-0193,small_airport,Kasapa Airstrip,8.1654,125.6345,577,AS,Philippines,PH,Agusan del Sur Province,PH-AGS,AGS,La Paz,0,,,,,,,50,2022-11-15T12:11:50+00:00
325949,PH-0074,small_airport,Lal-lo Airstrip,18.129702,121.686544,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Lal-lo,0,,,,,,Lal-lo,50,2017-12-25T01:12:24+00:00
351523,PH-0464,small_airport,Lambayong Airport,6.84746,124.64463,52,AS,Philippines,PH,Sultan Kudarat Province,PH-SUK,SUK,Lambayong,0,,,,,,,50,2022-01-15T13:11:41+00:00
356408,PH-0489,small_airport,Batag Airport,12.61662,125.05035,46,AS,Philippines,PH,Northern Samar Province,PH-NSA,NSA,Laoang,0,,,,,,,50,2022-08-30T12:51:28+00:00
325639,RPUP,small_airport,Jose Panganiban (Larap) Airstrip,14.293288,122.645659,,AS,Philippines,PH,Camarines Norte Province,PH-CAN,CAN,Larap,0,RPUP,,,,"https://en.wikipedia.org/wiki/Jose_Panganiban,_Camarines_Norte#Airport_and_Seaports","Jose Panganiban, Larap",50,2020-11-18T09:36:10+00:00
313843,LWA,small_airport,Lebak Rural Airport,6.6739,124.0581,16,AS,Philippines,PH,Sultan Kudarat Province,PH-SUK,SUK,Lebak,0,,LWA,,,,"Doña Annie Sabala Vallite Alabastro Memorial Private, Lorenzo Palileo",50,2022-11-15T14:39:44+00:00
309718,RPMX,small_airport,Liloy Airport,8.102059,122.670422,,AS,Philippines,PH,Zamboanga del Norte Province,PH-ZAN,ZAN,Liloy,0,RPMX,,,,,,50,2021-10-13T23:44:03+00:00
535036,PH-0595,small_airport,Limasawa Airstrip,9.96282,125.06123,,AS,Philippines,PH,Southern Leyte Province,PH-SLE,SLE,Limasawa,0,,,,,,,50,2024-06-26T17:29:02+00:00
5720,RPUL,small_airport,Basilio Fernando Air Base,13.955,121.125,1220,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Lipa,0,RPUL,,,,https://en.wikipedia.org/wiki/Basilio_Fernando_Air_Base,,50,2024-05-18T21:31:39+00:00
337353,PH-0196,closed,Waloe Airstrip,8.217171,125.783844,220,AS,Philippines,PH,Agusan del Sur Province,PH-AGS,AGS,Loreto,0,,,,,,,50,2022-11-15T12:10:42+00:00
508759,PH-0576,small_airport,Pradera Verde Airfield,14.88105,120.50419,49,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Lubao,0,,,,,,,50,2023-05-18T11:57:24+00:00
32225,PH-0448,closed,Former Lucena Airport,13.931193,121.6011,39,AS,Philippines,PH,Quezon Province,PH-QUE,QUE,Lucena,0,,,,,"https://en.wikipedia.org/wiki/Lucena,_Philippines#Transportation",Lucena,50,2022-10-13T15:15:16+00:00
504862,PH-0546,small_airport,Macangao Airport,6.9067,126.07623,108,AS,Philippines,PH,Davao Oriental Province,PH-DAO,DAO,Lupon,0,,,,,,,50,2022-11-15T11:45:49+00:00
325994,PH-0091,closed,Bundagul Airstrip,15.240879,120.599016,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Mabalacat,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Bundagul, Mabalacat, TIPCO",50,2023-11-12T19:02:28+00:00
336811,PH-0178,small_airport,PAL Aviation and Omni Runway,15.172672,120.564126,,AS,Philippines,PH,Pampanga Province,PH-PAM,PAM,Mabalacat,0,,,,,,,50,2022-09-22T20:07:45+00:00
337359,PH-0202,small_airport,Mampising (LADECO-Maryland) Airstrip,7.26207,125.84254,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Mabini,0,,,,,,,50,2022-11-15T11:16:38+00:00
337363,PH-0206,small_airport,Tagum Airport / Pangi (Rico Vista) Airstrip,7.44834,125.84134,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Maco,0,,,,,,,50,2022-01-15T13:19:55+00:00
325712,PH-0023,small_airport,Maconacon Airstrip,17.382996,122.247963,,AS,Philippines,PH,Isabela Province,PH-ISA,ISA,Maconacon,0,,,,,,Maconacon,50,2017-12-03T14:08:40+00:00
348389,PH-0420,small_airport,Lapanday Foods Kalaong Airport,6.08181,124.466,59,AS,Philippines,PH,Sarangani Province,PH-SAR,SAR,Maitum,0,,,,,,,50,2022-11-15T13:22:40+00:00
31919,RPMM,small_airport,Malabang Airport,7.616911,124.057961,27,AS,Philippines,PH,Lanao del Sur Province,PH-LAS,LAS,Malabang,0,RPMM,MLP,,,https://en.wikipedia.org/wiki/Malabang_Airport,,50,2024-05-17T08:29:58+00:00
351505,PH-0450,small_airport,Malalag Airport,6.57319,125.3968,125,AS,Philippines,PH,Davao del Sur Province,PH-DAS,DAS,Malalag,0,,,,,,,50,2022-01-15T12:37:36+00:00
348636,PH-0424,small_airport,Malangas Airport,7.65118,123.01797,387,AS,Philippines,PH,Zamboanga Sibiguey Province,PH-ZSI,ZSI,Malangas,0,,,,,,,50,2022-11-15T15:30:12+00:00
32224,RPMY,closed,Malaybalay Airport,8.14166,125.117,2051,AS,Philippines,PH,Bukidnon Province,PH-BUK,BUK,Malaybalay City,0,,,,,,RPMY,50,2016-10-29T16:10:41+00:00
5440,RP17,small_airport,Malita Airport,6.402734,125.619264,16,AS,Philippines,PH,Davao Occidental Province,PH-DVO,DVO,Malita,0,RP17,,RP17,,,,50,2020-11-18T10:01:12+00:00
326003,PH-0099,small_airport,Lepanto Mines Airstrip,16.870549,120.779014,,AS,Philippines,PH,Benguet Province,PH-BEN,BEN,Mankayan,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Lepanto Mines, Mankayan",50,2018-01-02T01:32:13+00:00
351513,PH-0456,small_airport,Del Monte Plantation Airport,8.34813,124.85059,1973,AS,Philippines,PH,Bukidnon Province,PH-BUK,BUK,Manolo Fortich,0,RPMT,,,,,"Camp 3, Manolo Fortich",50,2024-06-29T08:37:40+00:00
32232,RPVL,small_airport,Wasig Airport,12.534661,121.482803,17,AS,Philippines,PH,Oriental Mindoro Province,PH-MDR,MDR,Mansalay,0,RPLG,,,,,,50,2024-04-10T07:22:54+00:00
337360,PH-0203,small_airport,Mapawa Airstrip,7.30726,126.1468,2080,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Maragusan,0,,,,,,,50,2022-11-15T11:52:15+00:00
313435,XMA,small_airport,Maramag Airport,7.7538,125.0333,919,AS,Philippines,PH,Bukidnon Province,PH-BUK,BUK,Maramag,0,,XMA,,http://www.pbase.com/philippineaviation/maramagoadi_airport_bukidnon,,Oadi,50,2022-01-15T11:59:30+00:00
326010,PH-0103,small_airport,Poon Coto Airstrip,15.580845,120.068271,,AS,Philippines,PH,Zambales Province,PH-ZMB,ZMB,Masinloc,0,,,,,https://en.wikipedia.org/wiki/List_of_airports_in_the_Philippines,"Poon Coto, Masinloc",50,2018-01-02T03:54:49+00:00
337358,PH-0201,small_airport,Dizon Airstrip,7.48762,125.93749,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Mawab,0,,,,,,,50,2022-11-15T11:51:05+00:00
337361,PH-0204,small_airport,Mawab Airstrip,7.5323,125.94423,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Mawab,0,,,,,,,50,2022-11-15T11:51:21+00:00
325988,PH-0087,small_airport,Apuao Grande Island Airstrip,14.084946,123.092194,,AS,Philippines,PH,Camarines Norte Province,PH-CAN,CAN,Mercedes,0,,,,,,Apuao Grande,50,2020-11-18T09:39:21+00:00
504881,PH-0565,small_airport,Manato Airport,12.18464,123.62061,161,AS,Philippines,PH,Masbate Province,PH-MAS,MAS,Milagros,0,,,,,,,50,2022-11-15T16:48:08+00:00
337362,PH-0205,small_airport,Neda Airstrip,7.73958,126.07511,223,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Monkayo,0,,,,,,,50,2021-10-05T23:36:12+00:00
504863,PH-0547,small_airport,Union Airstrip,7.79083,126.08428,276,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,Monkayo,0,,,,,,,50,2022-11-15T12:04:13+00:00
337355,PH-0198,small_airport,Consuelo Airstrip 1,7.64333,126.09444,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,New Bataan,0,,,,,,Compostela Airstrip 1,50,2022-11-15T11:57:28+00:00
337356,PH-0199,small_airport,Consuelo Airstrip 2,7.633245,126.088822,,AS,Philippines,PH,Davao de Oro Province,PH-COM,COM,New Bataan,0,,,,,,Compostela Airstrip 2,50,2022-11-15T11:57:11+00:00
342190,PH-0358,small_airport,New Sambog Airstrip,7.60964,125.80363,81,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,New Corella,0,,,,,,NECO,50,2022-11-15T13:42:58+00:00
504867,PH-0551,small_airport,Lapanday Foods Macgum Airport,7.67359,125.82582,131,AS,Philippines,PH,Davao del Norte Province,PH-DAV,DAV,New Corella,0,,,,,,,50,2022-11-15T13:44:28+00:00
5435,RP12,small_airport,Pagbilao Grande Island Airport,13.9002,121.744003,13,AS,Philippines,PH,Quezon Province,PH-QUE,QUE,Pagbilao,0,RP12,,RP12,,,,50,2020-11-18T09:38:12+00:00
348392,PH-0422,closed,Milbuk Airport,6.16047,124.28041,16,AS,Philippines,PH,Sultan Kudarat Province,PH-SUK,SUK,Palimbang,0,,,,,,,50,2022-11-15T14:48:34+00:00
